# index, gene, tax_id, _pos
362,4896,2540118,"array([ 2.63325431, -0.60101613])"
363,4896,2540134,"array([ 2.7589307 , -0.67110827])"
364,4896,2540730,"array([ 2.69174481, -0.53327349])"
365,4896,2541178,"array([ 2.64715761, -0.67182497])"
366,4896,2541208,"array([ 2.67777899, -0.6527726 ])"
367,4896,2541395,"array([ 2.73581028, -0.72688369])"
368,4896,2542097,"array([ 2.68087763, -0.65802397])"
369,4896,2542200,"array([ 2.70557602, -0.61026482])"
370,4896,2542349,"array([ 2.67639424, -0.66457977])"
371,4896,2542677,"array([ 2.68708147, -0.66136075])"
372,4896,2543160,"array([ 2.69670468, -0.66207677])"
373,4896,2543396,"array([ 2.60880163, -0.65784509])"
374,4896,2543567,"array([ 2.62926069, -0.66634684])"
375,4896,2543616,"array([ 2.689332  , -0.67545666])"
376,4896,2538709,"array([ 2.92068159, -0.7607989 ])"
377,4896,2539705,"array([ 2.79717453, -0.60529035])"
378,4896,2542140,"array([ 2.81191715, -0.75713523])"
379,4896,2542639,"array([ 2.94908531, -0.75377545])"
380,4896,2543685,"array([ 2.73337877, -0.62727314])"
381,4896,2538710,"array([ 2.61521078, -0.697018  ])"
382,4896,2538714,"array([ 2.63844452, -0.54379424])"
383,4896,2538735,"array([ 2.54403493, -0.4615308 ])"
384,4896,2538750,"array([ 2.48855704, -0.90906684])"
385,4896,2538761,"array([ 2.42830012, -0.66520673])"
386,4896,2538762,"array([ 2.66826988, -0.6577496 ])"
387,4896,2538774,"array([ 2.5260468 , -0.58485087])"
388,4896,2538779,"array([ 2.38829634, -0.67293823])"
389,4896,2538795,"array([ 2.4516942 , -0.71829783])"
390,4896,2538801,"array([ 2.68690892, -0.63739068])"
391,4896,2538811,"array([ 2.57208849, -0.51428738])"
392,4896,2538821,"array([ 2.72191998, -0.71286972])"
393,4896,2538833,"array([ 2.49955984, -0.5777064 ])"
394,4896,2538861,"array([ 2.68573609, -0.74455212])"
395,4896,2538874,"array([ 2.60194165, -1.04919478])"
396,4896,2538962,"array([ 2.6587286 , -0.50993445])"
397,4896,2538981,"array([ 2.68802746, -0.86517137])"
398,4896,2539000,"array([ 2.59378612, -0.55685101])"
399,4896,2539027,"array([ 2.75501261, -0.69723262])"
400,4896,2539028,"array([ 2.69161426, -0.47489723])"
401,4896,2539064,"array([ 2.79564996, -0.74345291])"
402,4896,2539068,"array([ 2.54355872, -0.78290476])"
403,4896,2539071,"array([ 2.7962543 , -0.84682944])"
404,4896,2539073,"array([ 2.73718135, -0.63372437])"
405,4896,2539108,"array([ 2.67365444, -0.79929515])"
406,4896,2539129,"array([ 2.74664377, -0.7000256 ])"
407,4896,2539136,"array([ 2.6604757 , -0.59875244])"
408,4896,2539147,"array([ 2.5869343 , -0.71530847])"
409,4896,2539148,"array([ 2.50739852, -0.61327043])"
410,4896,2539160,"array([ 2.60281459, -0.64370681])"
411,4896,2539165,"array([ 2.71544252, -0.79117772])"
412,4896,2539167,"array([ 2.48129843, -0.73847244])"
413,4896,2539168,"array([ 2.6679594 , -0.87495934])"
414,4896,2539169,"array([ 2.6873739 , -0.70604864])"
415,4896,2539215,"array([ 2.72796963, -0.70655096])"
416,4896,2539217,"array([ 2.52673079, -0.53150933])"
417,4896,2539310,"array([ 2.62049481, -0.62249552])"
418,4896,2539332,"array([ 2.62402987, -0.72693239])"
419,4896,2539354,"array([ 2.68562819, -0.56201343])"
420,4896,2539381,"array([ 2.69660981, -0.59171484])"
421,4896,2539402,"array([ 2.6336309 , -0.78313405])"
422,4896,2539430,"array([ 2.61132297, -0.91078641])"
423,4896,2539454,"array([ 2.59850742, -0.60608008])"
424,4896,2539463,"array([ 2.66429228, -0.73110167])"
425,4896,2539472,"array([ 2.51746827, -0.70599974])"
426,4896,2539481,"array([ 2.69386837, -0.64947814])"
427,4896,2539488,"array([ 2.74215447, -0.52734922])"
