# index, gene, tax_id, _pos
413,6239,178006,"array([4.44402192, 8.81717719])"
414,6239,178025,"array([ 3.18893132, 11.2894554 ])"
415,6239,178049,"array([ 2.80253524, 10.17897473])"
416,6239,178052,"array([ 4.82790782, 10.41431416])"
417,6239,178067,"array([ 3.54228965, 10.6965247 ])"
418,6239,178074,"array([4.05137571, 7.87332481])"
419,6239,178130,"array([ 2.01467764, 10.60832295])"
420,6239,178146,"array([4.23356164, 9.66271292])"
421,6239,178152,"array([ 4.40137035, 10.04958416])"
422,6239,178158,"array([ 4.44655261, 11.24041893])"
423,6239,178324,"array([2.26861251, 9.95072219])"
424,6239,178354,"array([2.22327353, 8.55825771])"
425,6239,178396,"array([1.61254098, 9.48001198])"
426,6239,178414,"array([4.76457891, 8.59629991])"
427,6239,178421,"array([2.72369306, 8.94610054])"
428,6239,178443,"array([ 4.23026802, 11.16226759])"
429,6239,178447,"array([4.27137525, 9.40128778])"
430,6239,178497,"array([ 4.49189649, 10.56886843])"
431,6239,178669,"array([2.22562816, 9.18333215])"
432,6239,178788,"array([4.53063578, 7.19741034])"
433,6239,178830,"array([4.39873849, 9.17159894])"
434,6239,178831,"array([ 2.71308361, 10.783344  ])"
435,6239,178834,"array([4.2051355 , 9.85882753])"
436,6239,178840,"array([1.82855802, 9.72772567])"
437,6239,178859,"array([2.31201068, 9.08509821])"
438,6239,178938,"array([1.74873252, 8.21802281])"
439,6239,178944,"array([5.61179048, 7.81763966])"
440,6239,178958,"array([ 3.78390446, 10.61170815])"
441,6239,179030,"array([ 3.95464158, 11.30273361])"
442,6239,179045,"array([3.71475485, 7.53006731])"
443,6239,179052,"array([4.59905185, 8.07122324])"
444,6239,179063,"array([4.25514016, 8.97851208])"
445,6239,179133,"array([3.39761815, 9.7239141 ])"
446,6239,179153,"array([ 4.81297638, 10.17160433])"
447,6239,179184,"array([ 4.63672137, 10.61036555])"
448,6239,179213,"array([4.05697603, 7.06179865])"
449,6239,179233,"array([4.34743665, 9.91803974])"
450,6239,179243,"array([5.96902469, 7.2871539 ])"
451,6239,179246,"array([4.91823217, 8.17168131])"
452,6239,179309,"array([2.31758154, 9.63077048])"
453,6239,179340,"array([2.46981079, 9.62152131])"
454,6239,179341,"array([3.15618106, 8.13888231])"
455,6239,179343,"array([ 3.20555602, 10.75858745])"
456,6239,179345,"array([5.90729451, 9.2030049 ])"
457,6239,179358,"array([5.67858417, 8.60005495])"
458,6239,179417,"array([ 2.95518908, 11.0936804 ])"
459,6239,179443,"array([4.93889711, 8.92353468])"
460,6239,179445,"array([2.67718921, 6.40377253])"
