# index, gene, tax_id, _pos
96,9606,79723,"array([0.77677846, 2.94295525])"
97,9606,79809,"array([1.13720166, 2.96796453])"
98,9606,79840,"array([1.26648354, 2.91068021])"
99,9606,80135,"array([0.52388789, 2.86577398])"
100,9606,80155,"array([1.10437983, 2.8094685 ])"
101,9606,80201,"array([1.22466399, 3.10217469])"
102,9606,80270,"array([0.94185235, 2.82197708])"
103,9606,1052,"array([0.09065627, 2.23751153])"
104,9606,80775,"array([1.24816993, 2.78954372])"
105,9606,80852,"array([0.69740489, 3.15413382])"
106,9606,81626,"array([0.92895268, 2.84719738])"
107,9606,81671,"array([1.20933186, 2.85132612])"
108,9606,83942,"array([0.88249171, 3.01356915])"
109,9606,83992,"array([0.97670091, 2.948988  ])"
110,9606,84067,"array([0.63369466, 2.95758492])"
111,9606,84154,"array([0.95576702, 2.73204525])"
112,9606,84263,"array([1.21013478, 3.00809561])"
113,9606,84266,"array([0.54645982, 2.78199297])"
114,9606,1460,"array([0.61235884, 2.6256787 ])"
115,9606,84292,"array([0.96936693, 3.10175551])"
116,9606,84460,"array([0.59983737, 2.86953575])"
117,9606,84536,"array([0.71203156, 3.21043741])"
118,9606,84619,"array([0.67467721, 2.96381346])"
119,9606,84629,"array([0.59943751, 3.13727298])"
120,9606,84631,"array([1.06777893, 2.84270685])"
121,9606,84701,"array([1.13705691, 2.73323714])"
122,9606,84749,"array([0.96031862, 2.09014226])"
123,9606,84872,"array([0.92357758, 2.94190997])"
124,9606,84961,"array([0.65970017, 2.91701363])"
125,9606,114,"array([0.59770295, 2.99466562])"
126,9606,2005,"array([0.33105663, 2.59076435])"
127,9606,85481,"array([0.58850633, 2.46281887])"
128,9606,89782,"array([1.34932716, 2.27980531])"
129,9606,89795,"array([1.05743779, 3.114081  ])"
130,9606,89910,"array([0.97001776, 3.00507936])"
131,9606,90060,"array([1.02048381, 2.94751295])"
132,9606,90134,"array([0.51034011, 3.02691897])"
133,9606,90288,"array([1.14101219, 2.92011959])"
134,9606,91966,"array([1.18577617, 2.99322759])"
135,9606,92092,"array([0.86512863, 3.12185468])"
136,9606,92591,"array([0.68061337, 2.73234468])"
137,9606,5455,"array([0.10034235, 2.51447254])"
138,9606,92595,"array([0.83151861, 3.08885981])"
139,9606,93233,"array([0.51851051, 2.91896727])"
140,9606,114883,"array([0.95886626, 3.02725689])"
141,9606,115207,"array([0.61814244, 3.03142751])"
142,9606,115426,"array([1.19991337, 2.76480162])"
143,9606,115749,"array([0.54841569, 2.88405766])"
144,9606,116092,"array([0.86552437, 3.05443095])"
145,9606,117144,"array([1.09583991, 3.18288158])"
146,9606,122258,"array([0.80935318, 2.98204501])"
147,9606,124245,"array([1.31534497, 2.93369633])"
148,9606,5707,"array([0.91226119, 2.43870766])"
149,9606,126308,"array([0.99041273, 2.98391025])"
150,9606,128153,"array([0.92408763, 2.89135514])"
151,9606,128488,"array([0.67435537, 3.17115666])"
152,9606,129080,"array([0.94693734, 3.09273895])"
153,9606,130888,"array([0.76282838, 3.14580083])"
154,9606,134430,"array([0.82595535, 2.67633722])"
155,9606,138716,"array([1.15722402, 2.79425764])"
156,9606,140735,"array([1.02909255, 3.0462954 ])"
157,9606,144108,"array([0.99091176, 3.09449214])"
158,9606,144577,"array([0.83413023, 2.76770483])"
159,9606,5887,"array([0.31553622, 2.36345482])"
160,9606,153733,"array([0.88930647, 3.0598858 ])"
161,9606,158326,"array([0.73303267, 2.87631826])"
162,9606,158401,"array([1.38301287, 2.32126325])"
163,9606,162417,"array([0.9288211 , 2.76374983])"
164,9606,166614,"array([0.8782449, 2.8221192])"
165,9606,192286,"array([1.00097203, 2.10935996])"
166,9606,196383,"array([0.93793176, 3.13697267])"
167,9606,196913,"array([1.21993399, 2.73624977])"
168,9606,201140,"array([0.73640878, 2.75557987])"
169,9606,201514,"array([0.85812922, 3.09637154])"
170,9606,5888,"array([0.71109713, 2.42126528])"
171,9606,202374,"array([1.01781766, 3.07002972])"
172,9606,203238,"array([0.68861096, 2.86774797])"
173,9606,221120,"array([1.40937652, 2.31507613])"
174,9606,254910,"array([0.65741977, 3.06404361])"
175,9606,255654,"array([0.99952649, 2.85110914])"
176,9606,266629,"array([1.10828759, 3.07714748])"
177,9606,283150,"array([0.79407009, 2.72908254])"
178,9606,283303,"array([0.76250576, 2.71039583])"
179,9606,283575,"array([0.48961787, 2.90511997])"
180,9606,284379,"array([1.0949544 , 2.83826607])"
181,9606,6129,"array([0.57204754, 2.65116962])"
182,9606,284612,"array([1.17336381, 2.77181795])"
183,9606,285556,"array([0.91187153, 3.06249759])"
184,9606,285590,"array([0.71489553, 2.82252492])"
185,9606,285966,"array([1.2030146 , 2.89807383])"
186,9606,337867,"array([1.14187963, 3.04016404])"
187,9606,338399,"array([0.51049933, 2.78995772])"
188,9606,339324,"array([0.79001178, 2.78630443])"
189,9606,339366,"array([0.85335411, 2.89444124])"
190,9606,340273,"array([1.3269038 , 2.28818906])"
191,9606,341392,"array([1.19352896, 2.87362018])"
192,9606,6147,"array([0.13500192, 2.52153683])"
193,9606,347702,"array([1.01233267, 3.24329629])"
194,9606,376132,"array([1.19092948, 2.9683608 ])"
195,9606,400926,"array([0.79501204, 2.81323761])"
196,9606,408263,"array([0.64487495, 2.99731333])"
197,9606,448834,"array([0.52403362, 2.76157231])"
198,9606,645996,"array([1.15809503, 2.98909467])"
199,9606,100505621,"array([0.69866358, 2.70855964])"
200,9606,3882,"array([1.17105914, 3.01264581])"
201,9606,3937,"array([1.45070425, 2.54191429])"
202,9606,9402,"array([1.24781457, 2.4404891 ])"
203,9606,3984,"array([ 3.45445625, -0.96438414])"
204,9606,6167,"array([0.19405673, 2.5692992 ])"
205,9606,3985,"array([0.1995641 , 1.83597321])"
206,9606,4609,"array([0.44914796, 2.03265591])"
207,9606,3993,"array([0.67516834, 1.88076356])"
208,9606,4018,"array([1.38592931, 3.31513345])"
209,9606,4048,"array([1.00306969, 3.04740176])"
210,9606,4055,"array([2.29007632, 2.8456858 ])"
211,9606,7187,"array([2.11515524, 2.76265667])"
212,9606,4058,"array([0.30433098, 2.75815314])"
213,9606,80198,"array([0.53943973, 2.58119169])"
214,9606,4084,"array([0.57618132, 1.98082718])"
215,9606,4086,"array([0.64099313, 1.38733892])"
216,9606,655,"array([0.54573901, 1.18432643])"
217,9606,4762,"array([0.74622423, 1.78899567])"
218,9606,4087,"array([1.2337963 , 3.27870088])"
219,9606,4088,"array([1.22102399, 3.3374991 ])"
220,9606,6208,"array([0.19478518, 2.61390073])"
221,9606,4092,"array([1.27875542, 3.07391975])"
222,9606,9110,"array([1.25377161, 3.48204227])"
223,9606,11171,"array([1.29070082, 3.34729884])"
224,9606,22938,"array([1.07591281, 3.00322585])"
225,9606,4089,"array([1.1140468 , 2.53788907])"
226,9606,1025,"array([0.7759703 , 2.05658153])"
227,9606,6223,"array([0.61746448, 2.5100922 ])"
228,9606,2475,"array([0.89203885, 2.25778763])"
229,9606,7465,"array([0.7458004 , 2.17983671])"
230,9606,10413,"array([1.34394264, 3.18382261])"
231,9606,4131,"array([2.18360629, 2.48349436])"
232,9606,54708,"array([1.95358039, 2.40085767])"
233,9606,118,"array([-0.88066835, -1.15540729])"
234,9606,801,"array([-0.81319571, -1.15470795])"
235,9606,6233,"array([0.66785915, 2.48273473])"
236,9606,4145,"array([0.16288064, 2.11270076])"
